review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes
R3FWRRRYNT93BO,B08B951D35,5.0 out of 5 stars Great speaker,Crowman,5,"Bought this speaker at a discount on Amazon from the damaged box store. Box was lightly damaged. Item inside was in perfect condition. Saved a boat load of cash doing so. Easy to use. Sounds great. Looks great light weight , battery life is long. Excellent buy all around.","Reviewed in the United States July 25, 2024",AEL4RXU6RAHMMBA2XO3RSGXRYZYQ,True,0,Color: BlackStyle: Emberton
R1WRMQNY9KE109,B08B951D35,5.0 out of 5 stars Simple yet Wonderful,Sunny,5,"The Marshall Emberton is a testament to Marshall's commitment to quality and innovation. It seamlessly blends timeless design with cutting-edge technology, delivering a speaker that not only looks stunning but also sounds exceptional. The iconic Marshall logo adorns the front, paying homage to the brand’s heritage.Portability and Convenience: The Emberton’s compact size, weighing just 0.7 kilograms, makes it incredibly portable. Slip it into your bag or pocket, and you have a powerful sound system wherever you go.Sound Performance: Don’t be fooled by its size; the Emberton packs a punch. With two 10W drivers, it delivers a surprisingly rich and dynamic sound. The bass is deep and satisfying, the mids are clear, and the highs are crisp, offering a well-balanced audio experience. Even at high volumes, the sound remains distortion-free, showcasing Marshall’s commitment to audio excellence.In conclusion, the Marshall Emberton is a testament to Marshall’s engineering prowess. It defies its size, delivering a sound quality that rivals much larger speakers. Its robust build, impressive battery life, and excellent sound make it a top choice in the realm of portable Bluetooth speakers. Whether you’re a music enthusiast, a frequent traveller, or someone who values premium audio in a compact form, the Marshall Emberton is a stellar choice.","Reviewed in the United States October 14, 2023",AEB5JEKNO3NNDOMDWCOKF2H3WDJA,True,22,Color: BlackStyle: Emberton
RL16ZWDRDNUEI,B08B951D35,5.0 out of 5 stars Great product with usage caveats,Omar Enrique Ferrer,5,"A few months ago I had an epiphany. When I was a kid my father loved to have the best in sound equipment in the house, and I would play with graphic equalizers and lay in the floor looking for the best position between the giant speakers to experiment how to better enjoy the music.Today, I hear music in monophonic audio in an old JBL Charge 3 speaker (don't tell my dad, he would be ashame of me).So I started to get better equipment. Now, I live in a small apartment with thin walls in a 3rd floor, so, big amplifiers and so are out of the question, but at least I could get better bluetooth speakers, so I tried the Marshall Emberton II.To say that I impressed with the sound would be an understatement. With out-of-the-box settings, the sound is more than detailed. 80s and 90s music sound outstanding although, Peter Cetera's Glory of Love and Toto's Africa vocals sound as I never heard them before, they are sharp and strong, sometimes detracting just a little from the overall sound (keywords here, really, just a little).This brings me to my first recommendation: do not mess with your applications equalizers if you don't know what you are doing. This speakers were clearly designed to use the manufacturer equalizer settings (more on this later). I have youtube music and amazon prime music (yeah, I know, no spotify), and my sound with the latter was to heavy on bass, to the point of drowning the music and feeling almost distorting. Tron: Legacy's soundtrack sounded specially dreadful, as Daftpunk uses heavy bass in their electronic music for that specific music. I then set the equalization in Amazon Prime Music to flat. It was a different performance altogether. I could ever hear some slight effects they used, that I had not noticed before.Now, one down for the application. Bluetooth pairing used Google Fast Pair, which was seamless and impressive (it shows appears to be a custom Marshall little window, so, it looks cool), but the application takes forever to actually ""discover"" the device, even when it is already paired.When it finally discover it (which was not too long, but took a couple of turning on and off the speaker), the application notified me of a firmware upgrade, which I proceeded to install. The installation failed miserably, so, I temporarily stopped that effort, which I retook successfully a day later. The update was surprisingly big in size, taking around 5 minutes to download, and the application simply marked the update successful while the speaker was still rebooting, which took a few seconds more than what I feel comfortable with, but it went through, and after that, the application again took surprisingly long to detect the speaker.To end that topic, the equalization settings are definitely underwhelming, with only three modes: Marshall, Voice and Push, of which I have only tried Marshall as everybody else says that Voice is just for podcast and such and Push increases bass at the expense of all the other sound bands quality.Lesson learned: unless too picky, when using this speaker, leave your apps equalizers on flat, their profile is that good.Now, to the hardware itself, people will notice this little wonder. Using the nostalgia factor with the Marshall amplifier design was a touch of genius, and the brass button on top is the cherry on top. Some reviews complain about a single button approach to multifunction (power, volume, forward-back, bluetooth pairing has another almost invisible button, which fits because you are not changing your pairing frequently). If we can handle touch control on over-head and in-ear speakers, this button is a piece of cake.My only complain in this department is that, at least for me, an old guy, the signs indicating the functions around the button, being carved in the black speaker, which has texture, are for all intent and purposes invisible, but once you get accustomed, an use the logo as a positional reference that's not a problem anymore.And finally, the little caveat. Single speaker, stereo sound. Let that sink in.Done? Ok, they achieve this trick by separating the sound left and right with drivers back and front respectively (or was it the other way around? well, you get my point). Stereo suffers a little (not too much) because both sources are incredibly close, but it brings this caveat. This speaker should not be set as others, against walls, like in shelf, and so, because you end up drowning one side.The best position for this speaker is in the center of the audio stage, and if you want to appreciate the sound, you should point one side (not the front or back) to you. that way both sources are equally distanced from you so you get a better balance.If you are ok with the caveats this product is worth the price, I definitely recommend it.","Reviewed in the United States October 1, 2022",AEFUDKDNGZTOEP2BCFB4CLUELCYQ,True,153,Color: Black & BrassStyle: Emberton II
R3KP7M5UVOR8YT,B08B951D35,5.0 out of 5 stars Perfect for office!,cdub,5,"Great sound from surprisingly compact unit. Full, dynamic sound you can feel. This is not your typical tinny speaker box, this is a micro boom box. Doesn’t hurt that it’s so attractive either.Large rooms with high ceilings will present a challenge, but for a small to medium sized office it’s perfect.","Reviewed in the United States June 21, 2024",AH4EN4QXOEMQPR2WX7CVB6REH5WQ,True,0,Color: CreamStyle: Emberton II
R1B1NV04V8NIEM,B08B951D35,5.0 out of 5 stars Best portable Speaker!,AJ,5,"Wow! This tiny portable speaker packs a punch. I am by no means an audiophile - So don't know the technical jargon to describe it, but I could hear the minute instrument details and crisp sound. The bass is enough for me and the sound fills a small room. The battery life is great and is portable enough to take it anywhere. Really glad I didn't get the larger one which would no doubt sound great but would not be small enough to take it anywhere.","Reviewed in the United States July 30, 2024",AFE2C7YXKXETSNSRKZEYSS6VTLNA,True,0,Color: Black & BrassStyle: Emberton II
R1N4D4CK1JMIVB,B08B951D35,4.0 out of 5 stars Three + 1/2 stars.,Sophie's6,4,"Feels churlish to give just three stars. 3.5 imo. So to the point. I bought this Em II to mainly listen to my true crime podcasts in my bedroom. Easy & seamless Bluetooth connection to my iPhone 14max. Easy straightforward use for controls on the unit. I really didn’t need to look at the instructions with that. Smooth use there.To test the sound quality I streamed some mesic. The sound quality for music is fine’ish considering the size of speaker. It’s fine for background music if you’re flexible on sound quality as long as you don’t play loudly, at that point the music will frazzle out. So limited, not surprising. Podcast quality is definitely an improvement from my phone’s speaker and in line with the price point, in general. I think it should be about $25 less. The app is useless. I guess I expected something from the app. I’m at a loss for the point of it. I tried it out on my phone. It continued so say my phone Bluetooth was not on. Even as I was literally playing music through it. I did all the stuff. Restart, reconnect etc. Reviewed the booklet, Nothing. Everything re the speaker and phone working fine. But what is the point of the app? I interpreted from the manual that I should download the app to get extra features. Maybe bass and treble controls? The book claims you can stack more speakers through the app but I would not invest in that as it continually says my phones Bluetooth is off. lolFine retro look, sturdy, small footprint and working out for podcasts. Do not think the app is or will be helpful.If I were to try another I’d probably go with the Klipsch of similar design. It’s approximately $50 more but better sound and working app.Remove $25 dollars off price on the Em II and it’s a fair deal.","Reviewed in the United States February 28, 2024",AHIQF7PWHKOE36B564CMAEITLRDQ,True,9,Color: Black & BrassStyle: Emberton II
RG89Y4CD1UR6C,B08B951D35,"5.0 out of 5 stars I mean it’s alright, overrated as f",Eddie Velazquez,5,"It’s good, but it does not hold the 30 hours with good sound volume.The sound is crisp, but the volume is not loud enough.I bought the charge 4 from jbl three years ago and it still works great, I gave it away tho so I was looking for another speaker. I’ve heard Marshall’s bigger speakers before and went and tried with this one, but the volume isn’t as loud as one would think.I’m keeping it because it has a good look and because I can use it as a daily for the shower. But if you’re looking to throw a little party or going to the pool with friends I would recommend a different option","Reviewed in the United States June 21, 2024",AGAEIMWCGKV5FNH7DNMZBTKBDEMQ,True,6,Color: CreamStyle: Emberton II
RC13S2KIPGBVM,B08B951D35,5.0 out of 5 stars Great quality product,Matthew M.,5,"This speaker really amazed me the sound it produced with such a small footprint. I was looking for a speaker I can travel with and was very impressed upon arrival. With sound coming from both sides, I was really amazed of the quality it produced. Do not expect earth shattering bass from this unit, but good quality sound with ease of portability. Get one, you won’t regret it!","Reviewed in the United States July 24, 2024",AGZDN2CFN7CJBH3ESOPBVNXLAR3Q,True,0,Color: CreamStyle: Emberton II
RVQU04O5Y7EP5,B08B951D35,4.0 out of 5 stars Rich sound - with the right music,Brett Williams,4,"What I liked most about this unit was the dual driver system where you can get a more stereo sound than other Bluetooth speakers that are more mono (unless you pair a few together). The battery lasting up to 30 hours is impressive, though I didn't just it more than a few hours and couldn't speak to what real-time is. The top metal multi-directional button is very nice and premium feel......however the textured top/rubber surround makes reading the Volume/Track directions virtually impossible to see - you get used to it, but it would be nice if they were a little more visible.I will say that I'm disappointed in 2024, we're still seeing devices with Bluetooth 5.1, considering that it was released in 2016 and 5.3 has been out since 2021.With the driver's front and back-firing, I found that I got a wider sound by turning the unit sideways so that I was looking at the side of the unit while the drivers fired left and right.I listen to just about anything, and other were songs where the speaker excelled, but then others where it sounded very flat, and it's because of the inconsistency that I returned it. I will say that I liked it much more than the JBL's that I tested against which had almost zero depth comparatively, but for a little more I got something that, while larger, has a better sound presence.I was tempted to keep this as an alternative, but I think over time I would probably get annoyed with some songs sounding flat and others very deep and rich (or course tracks and recording quality matter, but compared to other speakers I tested I didn't see as big of a swing between the same songs).","Reviewed in the United States June 5, 2024",AEZLB3QWTROAPNV3SIQVKNOFDS3Q,True,2,Color: Black & BrassStyle: Emberton II
R2F1V8M2I73X42,B08B951D35,5.0 out of 5 stars Wow !,Karen Racanella,5,"What do I like about this Marshall Bluetooth Speaker? EVERYTHINGCompact size does not mean this speaker has compact sound. This speaker is all you need to sync your music with a clear, superior sound boost. I remember the Marshall amps for my punk rock days. This is a replica of the Marshall amps and that's one of the reasons I chose this speaker. Sound quality has not been sacrificed and it is easy to use. It's all you need. I purchased this a week ago and bought another for my son this week. I will most likely purchase one for my hubby because he is using mine all the time, and yes we have different tastes in music. Look at others if you wish, or save time and get this little powerhouse, Marshall.","Reviewed in the United States July 7, 2024",AEAF6N7CEGGH6D4W7EZV3CTY2EIA,True,0,Color: BlackStyle: Emberton
